yyyy-mm-dd,time(UTC),Night/Fog(True/False),Low_Clouds(True/False),High_Clouds(True/False),Clear(True/False)
2020-01-16,10:02:00,True,False,False,False
2020-01-16,11:32:00,False,False,False,True
2020-01-16,11:33:00,False,False,False,True
2020-01-16,12:02:00,False,False,False,True
2020-01-16,13:02:00,False,False,False,True
2020-01-16,13:30:00,False,False,False,True
2020-01-16,13:32:00,False,False,False,True
2020-01-16,13:33:00,False,False,False,True
2020-01-16,14:02:00,False,False,False,True
2020-01-16,14:32:00,False,False,False,True
2020-01-16,15:02:00,False,False,False,True
2020-01-16,15:32:00,False,False,False,True
2020-01-16,15:33:00,False,False,False,True
2020-01-16,16:02:00,False,False,False,True
2020-01-16,16:32:00,False,False,False,True
2020-01-16,17:02:00,True,False,False,False
2020-01-16,17:32:00,True,False,False,False
2020-01-16,17:33:00,True,False,False,False
2020-01-16,18:00:00,False,False,False,True
2020-01-16,18:02:00,False,False,False,True
2020-01-16,18:03:00,False,False,False,True
2020-01-16,18:32:00,False,False,False,True
2020-01-16,18:33:00,False,False,False,True
2020-01-16,19:02:00,True,False,False,False
2020-01-16,19:03:00,True,False,False,False
2020-01-16,19:32:00,True,False,False,False
2020-01-16,19:33:00,True,False,False,False
2020-01-16,20:00:00,True,False,False,False
2020-01-16,20:02:00,True,False,False,False
2020-01-16,20:30:00,True,False,False,False
2020-01-16,20:32:00,True,False,False,False
2020-01-16,20:33:00,True,False,False,False
2020-01-16,21:02:00,True,False,False,False
2020-01-16,21:03:00,True,False,False,False
2020-01-16,21:32:00,True,False,False,False
2020-01-16,21:33:00,True,False,False,False
2020-01-16,22:02:00,True,False,False,False
2020-01-16,22:30:00,True,False,False,False
2020-01-16,22:32:00,True,False,False,False
2020-01-16,22:33:00,True,False,False,False
2020-01-16,23:02:00,True,False,False,False
2020-01-16,23:03:00,True,False,False,False
2020-01-16,23:32:00,True,False,False,False
2020-01-16,23:33:00,True,False,False,False
2020-01-17,00:02:00,True,False,False,False
2020-01-17,00:03:00,True,False,False,False
2020-01-17,00:32:00,True,False,False,False
2020-01-17,00:33:00,True,False,False,False
2020-01-17,01:32:00,True,False,False,False
2020-01-17,01:33:00,True,False,False,False
2020-01-17,02:00:00,True,False,False,False
2020-01-17,02:02:00,True,False,False,False
2020-01-17,02:03:00,True,False,False,False
2020-01-17,02:30:00,True,False,False,False
2020-01-17,02:32:00,True,False,False,False
2020-01-17,02:33:00,True,False,False,False
2020-01-17,03:02:00,True,False,False,False
2020-01-17,03:03:00,True,False,False,False
2020-01-17,03:32:00,True,False,False,False
2020-01-17,03:33:00,True,False,False,False
2020-01-17,04:02:00,True,False,False,False
2020-01-17,04:03:00,True,False,False,False
2020-01-17,04:32:00,True,False,False,False
2020-01-17,04:33:00,True,False,False,False
2020-01-17,05:00:00,True,False,False,False
2020-01-17,05:02:00,True,False,False,False
2020-01-17,05:03:00,True,False,False,False
2020-01-17,05:32:00,True,False,False,False
2020-01-17,05:33:00,True,False,False,False
2020-01-17,06:02:00,True,False,False,False
2020-01-17,06:03:00,True,False,False,False
2020-01-17,06:32:00,True,False,False,False
2020-01-17,06:33:00,True,False,False,False
2020-01-17,07:02:00,True,False,False,False
2020-01-17,07:32:00,True,False,False,False
2020-01-17,07:33:00,True,False,False,False
2020-01-17,08:02:00,True,False,False,False
2020-01-17,08:03:00,True,False,False,False
2020-01-17,08:32:00,True,False,False,False
2020-01-17,08:33:00,True,False,False,False
2020-01-17,09:02:00,True,False,False,False
2020-01-17,09:03:00,True,False,False,False
2020-01-17,09:30:00,True,False,False,False
2020-01-17,10:02:00,True,False,False,False
2020-01-17,10:03:00,True,False,False,False
2020-01-17,10:30:00,True,False,False,False
2020-01-17,11:02:00,True,False,False,False
2020-01-17,11:03:00,True,False,False,False
2020-01-17,11:32:00,True,False,False,False
2020-01-17,12:02:00,True,False,False,False
2020-01-17,12:32:00,True,False,False,False
2020-01-17,13:00:00,True,False,False,False
2020-01-17,13:02:00,True,False,False,False
2020-01-17,13:03:00,True,False,False,False
2020-01-17,13:30:00,True,False,False,False
2020-01-17,13:32:00,True,False,False,False
2020-01-17,13:33:00,True,False,False,False
2020-01-17,15:02:00,True,False,False,False
2020-01-17,15:03:00,True,False,False,False
2020-01-17,15:30:00,True,False,False,False
2020-01-17,15:32:00,True,False,False,False
2020-01-17,15:33:00,True,False,False,False
2020-01-17,16:00:00,True,False,False,False
2020-01-17,16:02:00,True,False,False,False
2020-01-17,16:03:00,True,False,False,False
2020-01-17,16:32:00,True,False,False,False
2020-01-17,16:33:00,True,False,False,False
2020-01-17,17:02:00,True,False,False,False
2020-01-17,17:03:00,True,False,False,False
2020-01-17,17:30:00,True,False,False,False
2020-01-17,17:32:00,True,False,False,False
2020-01-17,17:33:00,True,False,False,False
2020-01-17,18:02:00,True,False,False,False
2020-01-17,18:03:00,True,False,False,False
2020-01-17,18:32:00,True,False,False,False
2020-01-17,18:33:00,True,False,False,False
2020-01-17,19:02:00,True,False,False,False
2020-01-17,19:03:00,True,False,False,False
2020-01-17,19:30:00,True,False,False,False
2020-01-17,19:32:00,True,False,False,False
2020-01-17,19:33:00,True,False,False,False
2020-01-17,20:02:00,True,False,False,False
2020-01-17,20:03:00,True,False,False,False
2020-01-17,20:32:00,True,False,False,False
2020-01-17,20:33:00,True,False,False,False
2020-01-17,21:00:00,True,False,False,False
2020-01-17,21:02:00,True,False,False,False
2020-01-17,21:03:00,True,False,False,False
2020-01-17,21:32:00,True,False,False,False
2020-01-17,21:33:00,True,False,False,False
2020-01-17,22:00:00,True,False,False,False
2020-01-17,22:02:00,True,False,False,False
2020-01-17,22:03:00,True,False,False,False
2020-01-17,22:32:00,True,False,False,False
2020-01-17,22:33:00,True,False,False,False
2020-01-17,23:02:00,True,False,False,False
2020-01-17,23:03:00,True,False,False,False
2020-01-17,23:32:00,True,False,False,False
2020-01-17,23:33:00,True,False,False,False
2020-01-18,00:02:00,True,False,False,False
2020-01-18,00:03:00,True,False,False,False
2020-01-18,00:30:00,True,False,False,False
2020-01-18,00:32:00,True,False,False,False
2020-01-18,00:33:00,True,False,False,False
2020-01-18,01:02:00,True,False,False,False
2020-01-18,01:03:00,True,False,False,False
2020-01-18,01:30:00,True,False,False,False
2020-01-18,01:32:00,True,False,False,False
2020-01-18,01:33:00,True,False,False,False
2020-01-18,02:02:00,True,False,False,False
2020-01-18,02:03:00,True,False,False,False
2020-01-18,02:30:00,True,False,False,False
2020-01-18,02:32:00,True,False,False,False
2020-01-18,02:33:00,True,False,False,False
2020-01-18,03:00:00,True,False,False,False
2020-01-18,03:02:00,False,False,False,True
2020-01-18,03:03:00,True,False,False,False
2020-01-18,03:30:00,True,False,False,False
2020-01-18,03:32:00,True,False,False,False
2020-01-18,03:33:00,True,False,False,False
2020-01-18,04:02:00,True,False,False,False
2020-01-18,04:03:00,True,False,False,False
2020-01-18,04:32:00,True,False,False,False
2020-01-18,04:33:00,True,False,False,False
2020-01-18,05:00:00,True,False,False,False
2020-01-18,05:02:00,True,False,False,False
2020-01-18,05:03:00,True,False,False,False
2020-01-18,05:32:00,True,False,False,False
2020-01-18,05:33:00,True,False,False,False
2020-01-18,06:02:00,True,False,False,False
2020-01-18,06:03:00,True,False,False,False
2020-01-18,06:32:00,True,False,False,False
2020-01-18,06:33:00,True,False,False,False
2020-01-18,07:00:00,True,False,False,False
2020-01-18,07:02:00,True,False,False,False
2020-01-18,07:03:00,True,False,False,False
2020-01-18,07:32:00,True,False,False,False
2020-01-18,07:33:00,True,False,False,False
2020-01-18,08:00:00,True,False,False,False
2020-01-18,08:02:00,True,False,False,False
2020-01-18,08:03:00,True,False,False,False
2020-01-18,08:30:00,True,False,False,False
2020-01-18,08:32:00,True,False,False,False
2020-01-18,08:33:00,True,False,False,False
2020-01-18,09:02:00,False,False,False,True
2020-01-18,09:03:00,True,False,False,False
2020-01-18,09:32:00,True,False,False,False
2020-01-18,09:33:00,True,False,False,False
2020-01-18,10:00:00,True,False,False,False
2020-01-18,10:02:00,True,False,False,False
2020-01-18,10:03:00,True,False,False,False
2020-01-18,10:30:00,True,False,False,False
2020-01-18,10:32:00,True,False,False,False
2020-01-18,10:33:00,True,False,False,False
2020-01-18,11:02:00,True,False,False,False
2020-01-18,11:03:00,True,False,False,False
2020-01-18,12:02:00,True,False,False,False
2020-01-18,12:03:00,False,False,False,True
2020-01-18,12:32:00,False,False,False,True
2020-01-18,13:02:00,False,False,False,True
2020-01-18,13:03:00,False,False,False,True
2020-01-18,13:32:00,False,False,False,True
2020-01-18,13:33:00,True,False,False,False
2020-01-18,14:02:00,True,False,False,False
2020-01-18,14:03:00,True,False,False,False
2020-01-18,14:32:00,True,False,False,False
2020-01-18,15:02:00,True,False,False,False
2020-01-18,15:32:00,True,False,False,False
2020-01-18,16:02:00,True,False,False,False
2020-01-18,16:03:00,True,False,False,False
2020-01-18,16:32:00,True,False,False,False
2020-01-18,16:33:00,True,False,False,False
2020-01-18,17:00:00,True,False,False,False
2020-01-18,17:02:00,True,False,False,False
2020-01-18,17:03:00,True,False,False,False
2020-01-18,17:32:00,True,False,False,False
2020-01-18,17:33:00,True,False,False,False
2020-01-18,18:00:00,True,False,False,False
2020-01-18,18:02:00,True,False,False,False
2020-01-18,18:03:00,True,False,False,False
2020-01-18,18:32:00,True,False,False,False
2020-01-18,18:33:00,True,False,False,False
2020-01-18,19:02:00,True,False,False,False
2020-01-18,19:03:00,True,False,False,False
2020-01-18,19:32:00,True,False,False,False
2020-01-18,19:33:00,True,False,False,False
2020-01-18,20:02:00,True,False,False,False
2020-01-18,20:03:00,True,False,False,False
2020-01-18,21:02:00,False,False,False,True
2020-01-18,21:03:00,True,False,False,False
2020-01-18,21:32:00,False,False,False,True
2020-01-18,21:33:00,True,False,False,False
2020-01-18,22:00:00,True,False,False,False
2020-01-18,22:02:00,True,False,False,False
2020-01-18,22:03:00,True,False,False,False
2020-01-18,22:32:00,True,False,False,False
2020-01-18,22:33:00,True,False,False,False
2020-01-18,23:02:00,True,False,False,False
2020-01-18,23:04:00,True,False,False,False
2020-01-18,23:32:00,True,False,False,False
2020-01-18,23:33:00,False,False,False,True
2020-01-19,00:02:00,False,False,False,True
2020-01-19,00:03:00,True,False,False,False
2020-01-19,00:32:00,True,False,False,False
2020-01-19,00:33:00,True,False,False,False
2020-01-19,01:00:00,True,False,False,False
2020-01-19,01:02:00,True,False,False,False
2020-01-19,01:03:00,True,False,False,False
2020-01-19,01:32:00,False,False,False,True
2020-01-19,02:02:00,True,False,False,False
2020-01-19,02:30:00,True,False,False,False
2020-01-19,03:00:00,True,False,False,False
2020-01-19,03:02:00,True,False,False,False
2020-01-19,03:32:00,True,False,False,False
2020-01-19,03:33:00,True,False,False,False
2020-01-19,04:00:00,True,False,False,False
2020-01-19,04:02:00,True,False,False,False
2020-01-19,04:32:00,True,False,False,False
2020-01-19,04:33:00,True,False,False,False
2020-01-19,05:02:00,True,False,False,False
2020-01-19,05:03:00,True,False,False,False
2020-01-19,05:32:00,True,False,False,False
2020-01-19,05:33:00,True,False,False,False
2020-01-19,06:02:00,True,False,False,False
2020-01-19,06:03:00,True,False,False,False
2020-01-19,06:32:00,True,False,False,False
2020-01-19,06:33:00,True,False,False,False
2020-01-19,07:00:00,True,False,False,False
2020-01-19,07:02:00,True,False,False,False
2020-01-19,07:03:00,True,False,False,False
2020-01-19,08:32:00,True,False,False,False
2020-01-19,09:00:00,True,False,False,False
2020-01-19,09:32:00,True,False,False,False
2020-01-19,10:02:00,True,False,False,False
2020-01-19,10:32:00,True,False,False,False
2020-01-19,10:33:00,True,False,False,False
2020-01-19,11:02:00,True,False,False,False
2020-01-19,11:03:00,True,False,False,False
2020-01-19,11:32:00,True,False,False,False
2020-01-19,11:33:00,True,False,False,False
2020-01-19,12:00:00,True,False,False,False
2020-01-19,12:02:00,True,False,False,False
2020-01-19,12:03:00,True,False,False,False
2020-01-19,12:30:00,True,False,False,False
2020-01-19,12:32:00,True,False,False,False
2020-01-19,12:33:00,True,False,False,False
2020-01-19,13:02:00,True,False,False,False
2020-01-19,13:03:00,True,False,False,False
2020-01-19,13:32:00,True,False,False,False
2020-01-19,13:33:00,True,False,False,False
2020-01-19,14:02:00,True,False,False,False
2020-01-19,14:32:00,True,False,False,False
2020-01-19,14:33:00,True,False,False,False
2020-01-19,15:00:00,True,False,False,False
2020-01-19,15:02:00,True,False,False,False
2020-01-19,15:03:00,True,False,False,False
2020-01-19,16:00:00,True,False,False,False
2020-01-19,16:02:00,True,False,False,False
2020-01-19,16:03:00,True,False,False,False
2020-01-19,16:30:00,True,False,False,False
2020-01-19,16:32:00,True,False,False,False
2020-01-19,16:33:00,True,False,False,False
2020-01-19,17:00:00,True,False,False,False
2020-01-19,17:02:00,True,False,False,False
2020-01-19,17:03:00,True,False,False,False
2020-01-19,17:33:00,True,False,False,False
2020-01-19,18:02:00,True,False,False,False
2020-01-19,18:03:00,True,False,False,False
2020-01-19,18:32:00,True,False,False,False
2020-01-19,18:33:00,True,False,False,False
2020-01-19,19:03:00,True,False,False,False
2020-01-19,19:32:00,True,False,False,False
2020-01-19,19:33:00,True,False,False,False
2020-01-19,20:32:00,True,False,False,False
2020-01-19,20:33:00,True,False,False,False
2020-01-19,21:02:00,True,False,False,False
2020-01-19,21:03:00,True,False,False,False
2020-01-19,21:32:00,True,False,False,False
2020-01-19,21:33:00,True,False,False,False
2020-01-19,22:00:00,True,False,False,False
2020-01-19,22:32:00,True,False,False,False
2020-01-19,22:33:00,True,False,False,False
2020-01-19,23:02:00,True,False,False,False
2020-01-19,23:03:00,True,False,False,False
2020-01-19,23:30:00,True,False,False,False
2020-01-19,23:32:00,True,False,False,False
2020-01-19,23:33:00,True,False,False,False
2020-01-20,00:30:00,True,False,False,False
2020-01-20,00:32:00,True,False,False,False
2020-01-20,00:33:00,True,False,False,False
2020-01-20,01:00:00,True,False,False,False
2020-01-20,01:02:00,True,False,False,False
2020-01-20,01:03:00,True,False,False,False
2020-01-20,01:30:00,True,False,False,False
2020-01-20,01:32:00,True,False,False,False
2020-01-20,01:33:00,True,False,False,False
2020-01-20,02:02:00,True,False,False,False
2020-01-20,02:03:00,True,False,False,False
2020-01-20,02:30:00,True,False,False,False
2020-01-20,02:32:00,True,False,False,False
2020-01-20,02:33:00,True,False,False,False
2020-01-20,03:02:00,True,False,False,False
2020-01-20,03:03:00,True,False,False,False
2020-01-20,03:32:00,True,False,False,False
2020-01-20,03:33:00,True,False,False,False
2020-01-20,04:02:00,True,False,False,False
2020-01-20,04:03:00,True,False,False,False
2020-01-20,04:32:00,True,False,False,False
2020-01-20,04:33:00,True,False,False,False
2020-01-20,05:02:00,True,False,False,False
2020-01-20,05:03:00,True,False,False,False
2020-01-20,05:32:00,True,False,False,False
2020-01-20,05:33:00,True,False,False,False
2020-01-20,06:00:00,True,False,False,False
2020-01-20,06:02:00,True,False,False,False
2020-01-20,06:03:00,True,False,False,False
2020-01-20,06:32:00,True,False,False,False
2020-01-20,06:33:00,True,False,False,False
2020-01-20,07:02:00,True,False,False,False
2020-01-20,07:03:00,True,False,False,False
2020-01-20,07:32:00,True,False,False,False
2020-01-20,07:33:00,True,False,False,False
2020-01-20,08:02:00,True,False,False,False
2020-01-20,08:03:00,True,False,False,False
2020-01-20,08:32:00,True,False,False,False
2020-01-20,08:33:00,True,False,False,False
2020-01-20,09:02:00,True,False,False,False
2020-01-20,09:03:00,True,False,False,False
2020-01-20,09:32:00,True,False,False,False
2020-01-20,09:33:00,True,False,False,False
2020-01-20,10:02:00,True,False,False,False
2020-01-20,10:03:00,True,False,False,False
2020-01-20,10:32:00,True,False,False,False
2020-01-20,10:33:00,True,False,False,False
2020-01-20,11:02:00,True,False,False,False
2020-01-20,11:03:00,True,False,False,False
2020-01-20,12:32:00,True,False,False,False
2020-01-20,12:33:00,True,False,False,False
2020-01-20,13:00:00,False,False,False,True
2020-01-20,13:02:00,False,False,False,True
2020-01-20,13:03:00,False,False,False,True
2020-01-20,13:30:00,False,False,False,True
2020-01-20,13:32:00,False,False,False,True
2020-01-20,13:33:00,False,False,False,True
2020-01-20,14:02:00,False,False,False,True
2020-01-20,14:03:00,False,False,False,True
2020-01-20,14:32:00,False,False,False,True
2020-01-20,14:33:00,False,False,False,True
2020-01-20,15:02:00,False,False,False,True
2020-01-20,15:03:00,False,False,False,True
2020-01-20,15:32:00,False,False,False,True
2020-01-20,15:34:00,False,False,False,True
2020-01-20,16:02:00,True,False,False,False
2020-01-20,16:03:00,False,False,False,True
2020-01-20,16:32:00,True,False,False,False
2020-01-20,16:33:00,True,False,False,False
2020-01-20,17:02:00,True,False,False,False
2020-01-20,17:03:00,True,False,False,False
2020-01-20,17:32:00,True,False,False,False
2020-01-20,17:33:00,True,False,False,False
2020-01-20,18:02:00,True,False,False,False
2020-01-20,18:03:00,True,False,False,False
2020-01-20,18:30:00,True,False,False,False
2020-01-20,18:32:00,True,False,False,False
2020-01-20,18:33:00,True,False,False,False
2020-01-20,19:00:00,True,False,False,False
2020-01-20,19:02:00,True,False,False,False
2020-01-20,19:03:00,True,False,False,False
2020-01-20,19:32:00,True,False,False,False
2020-01-20,19:33:00,True,False,False,False
2020-01-20,20:00:00,True,False,False,False
2020-01-20,20:02:00,True,False,False,False
2020-01-20,20:03:00,True,False,False,False
2020-01-20,20:30:00,True,False,False,False
2020-01-20,20:32:00,True,False,False,False
2020-01-20,20:33:00,True,False,False,False
2020-01-20,21:02:00,True,False,False,False
2020-01-20,21:03:00,True,False,False,False
2020-01-20,21:30:00,True,False,False,False
2020-01-20,21:32:00,True,False,False,False
2020-01-20,21:33:00,False,False,False,True
2020-01-20,22:02:00,True,False,False,False
2020-01-20,22:03:00,True,False,False,False
2020-01-20,22:32:00,True,False,False,False
2020-01-20,22:33:00,True,False,False,False
2020-01-20,23:02:00,True,False,False,False
2020-01-20,23:03:00,True,False,False,False
2020-01-20,23:30:00,True,False,False,False
2020-01-20,23:32:00,True,False,False,False
2020-01-20,23:33:00,True,False,False,False
2020-01-21,00:03:00,True,False,False,False
2020-01-21,00:32:00,True,False,False,False
2020-01-21,00:33:00,True,False,False,False
2020-01-21,01:32:00,True,False,False,False
2020-01-21,01:33:00,True,False,False,False
2020-01-21,02:02:00,True,False,False,False
2020-01-21,02:03:00,True,False,False,False
2020-01-21,02:32:00,True,False,False,False
2020-01-21,02:33:00,True,False,False,False
2020-01-21,03:32:00,True,False,False,False
2020-01-21,03:33:00,True,False,False,False
2020-01-21,04:00:00,True,False,False,False
2020-01-21,04:02:00,True,False,False,False
2020-01-21,04:03:00,True,False,False,False
2020-01-21,04:30:00,True,False,False,False
2020-01-21,04:32:00,True,False,False,False
2020-01-21,04:33:00,False,False,False,True
2020-01-21,05:00:00,True,False,False,False
2020-01-21,05:02:00,True,False,False,False
2020-01-21,05:03:00,True,False,False,False
2020-01-21,05:30:00,True,False,False,False
2020-01-21,05:32:00,True,False,False,False
2020-01-21,05:33:00,True,False,False,False
2020-01-21,06:02:00,True,False,False,False
2020-01-21,06:03:00,True,False,False,False
2020-01-21,06:32:00,True,False,False,False
2020-01-21,06:33:00,True,False,False,False
2020-01-21,07:00:00,True,False,False,False
2020-01-21,07:02:00,True,False,False,False
2020-01-21,07:03:00,True,False,False,False
2020-01-21,07:30:00,True,False,False,False
2020-01-21,07:32:00,True,False,False,False
2020-01-21,07:33:00,True,False,False,False
2020-01-21,08:00:00,True,False,False,False
2020-01-21,08:02:00,True,False,False,False
2020-01-21,08:03:00,True,False,False,False
2020-01-21,08:30:00,True,False,False,False
2020-01-21,08:32:00,True,False,False,False
2020-01-21,08:33:00,True,False,False,False
2020-01-21,09:02:00,True,False,False,False
2020-01-21,09:03:00,True,False,False,False
2020-01-21,09:32:00,True,False,False,False
2020-01-21,09:33:00,True,False,False,False
2020-01-21,10:02:00,False,False,False,True
2020-01-21,10:03:00,True,False,False,False
2020-01-21,10:32:00,True,False,False,False
2020-01-21,10:33:00,True,False,False,False
2020-01-21,11:02:00,False,False,False,True
2020-01-21,11:03:00,False,False,False,True
2020-01-21,11:32:00,False,False,False,True
2020-01-21,11:33:00,False,False,False,True
2020-01-21,12:00:00,False,False,False,True
2020-01-21,12:02:00,False,False,False,True
2020-01-21,12:03:00,False,False,False,True
2020-01-21,13:00:00,False,False,False,True
2020-01-21,13:02:00,False,False,False,True
2020-01-21,13:32:00,False,False,False,True
2020-01-21,13:33:00,False,False,False,True
2020-01-21,14:02:00,False,False,False,True
2020-01-21,14:32:00,True,False,False,False
2020-01-21,14:33:00,True,False,False,False
2020-01-21,15:02:00,False,False,False,True
2020-01-21,15:03:00,False,False,False,True
2020-01-21,15:32:00,True,False,False,False
2020-01-21,16:02:00,False,False,False,True
2020-01-21,16:30:00,True,False,False,False
2020-01-21,17:32:00,False,False,False,True
2020-01-21,17:33:00,False,False,False,True
2020-01-21,18:00:00,False,False,False,True
2020-01-21,18:02:00,False,False,False,True
2020-01-21,20:32:00,True,False,False,False
2020-01-21,20:33:00,True,False,False,False
2020-01-21,21:00:00,True,False,False,False
2020-01-21,21:02:00,True,False,False,False
2020-01-21,21:32:00,True,False,False,False
2020-01-21,21:33:00,True,False,False,False
2020-01-21,22:02:00,True,False,False,False
2020-01-21,22:03:00,True,False,False,False
2020-01-21,22:32:00,True,False,False,False
2020-01-21,22:33:00,True,False,False,False
2020-01-21,23:30:00,True,False,False,False
2020-01-21,23:32:00,True,False,False,False
2020-01-21,23:33:00,True,False,False,False
2020-01-22,00:03:00,True,False,False,False
2020-01-22,00:30:00,True,False,False,False
2020-01-22,00:32:00,True,False,False,False
2020-01-22,00:33:00,True,False,False,False
2020-01-22,01:02:00,True,False,False,False
2020-01-22,01:03:00,True,False,False,False
2020-01-22,01:32:00,True,False,False,False
2020-01-22,01:33:00,True,False,False,False
2020-01-22,02:02:00,True,False,False,False
2020-01-22,02:03:00,True,False,False,False
2020-01-22,02:32:00,True,False,False,False
2020-01-22,02:33:00,True,False,False,False
2020-01-22,03:02:00,True,False,False,False
2020-01-22,03:03:00,True,False,False,False
2020-01-22,03:32:00,True,False,False,False
2020-01-22,03:33:00,True,False,False,False
2020-01-22,04:02:00,True,False,False,False
2020-01-22,04:03:00,True,False,False,False
2020-01-22,04:30:00,True,False,False,False
2020-01-22,05:00:00,True,False,False,False
2020-01-22,05:32:00,True,False,False,False
2020-01-22,05:33:00,True,False,False,False
2020-01-22,06:02:00,True,False,False,False
2020-01-22,06:03:00,True,False,False,False
2020-01-22,06:30:00,True,False,False,False
2020-01-22,06:32:00,True,False,False,False
2020-01-22,06:33:00,True,False,False,False
2020-01-22,07:00:00,True,False,False,False
2020-01-22,07:02:00,True,False,False,False
2020-01-22,07:03:00,True,False,False,False
2020-01-22,07:32:00,True,False,False,False
2020-01-22,07:33:00,True,False,False,False
2020-01-22,08:02:00,True,False,False,False
2020-01-22,08:30:00,True,False,False,False
2020-01-22,08:32:00,True,False,False,False
2020-01-22,08:33:00,True,False,False,False
2020-01-22,09:02:00,True,False,False,False
2020-01-22,09:03:00,True,False,False,False
2020-01-22,09:32:00,True,False,False,False
2020-01-22,09:33:00,True,False,False,False
2020-01-22,10:30:00,True,False,False,False
2020-01-22,10:32:00,False,False,False,True
2020-01-22,10:33:00,False,False,False,True
2020-01-22,11:02:00,False,False,False,True
2020-01-22,11:03:00,False,False,False,True
2020-01-22,11:32:00,False,False,False,True
2020-01-22,11:33:00,False,False,False,True
2020-01-22,12:02:00,False,False,False,True
2020-01-22,12:03:00,False,False,False,True
2020-01-22,12:32:00,False,False,False,True
2020-01-22,12:33:00,False,False,False,True
2020-01-22,13:02:00,False,False,False,True
2020-01-22,13:03:00,False,False,False,True
2020-01-22,14:02:00,False,False,False,True
2020-01-22,14:03:00,False,False,False,True
2020-01-22,14:30:00,False,False,False,True
2020-01-22,14:32:00,False,False,False,True
2020-01-22,14:33:00,False,False,False,True
2020-01-22,15:02:00,False,False,False,True
2020-01-22,15:03:00,False,False,False,True
2020-01-22,15:32:00,False,False,False,True
2020-01-22,15:33:00,False,False,False,True
2020-01-22,16:02:00,False,False,False,True
2020-01-22,16:03:00,False,False,False,True
2020-01-22,16:32:00,False,False,False,True
2020-01-22,16:33:00,False,False,False,True
2020-01-22,17:02:00,False,False,False,True
2020-01-22,17:03:00,False,False,False,True
2020-01-22,17:32:00,False,False,False,True
2020-01-22,17:33:00,False,False,False,True
2020-01-22,18:32:00,False,False,False,True
2020-01-22,18:33:00,False,False,False,True
2020-01-22,19:02:00,False,False,False,True
2020-01-22,19:03:00,False,False,False,True
2020-01-22,19:30:00,True,False,False,False
2020-01-22,19:32:00,True,False,False,False
2020-01-22,19:33:00,True,False,False,False
2020-01-22,20:02:00,True,False,False,False
2020-01-22,20:32:00,True,False,False,False
2020-01-22,20:33:00,True,False,False,False
2020-01-22,21:02:00,True,False,False,False
2020-01-22,21:03:00,False,False,False,True
2020-01-22,21:32:00,True,False,False,False
2020-01-22,21:33:00,True,False,False,False
2020-01-22,22:02:00,True,False,False,False
2020-01-22,22:03:00,True,False,False,False
2020-01-22,22:32:00,True,False,False,False
2020-01-22,22:33:00,True,False,False,False
2020-01-22,23:02:00,True,False,False,False
2020-01-22,23:03:00,True,False,False,False
2020-01-22,23:32:00,True,False,False,False
2020-01-23,00:03:00,True,False,False,False
2020-01-23,00:32:00,True,False,False,False
2020-01-23,01:02:00,True,False,False,False
2020-01-23,01:03:00,True,False,False,False
2020-01-23,01:32:00,True,False,False,False
2020-01-23,01:33:00,True,False,False,False
2020-01-23,02:00:00,True,False,False,False
2020-01-23,02:02:00,True,False,False,False
2020-01-23,02:03:00,True,False,False,False
2020-01-23,02:32:00,True,False,False,False
2020-01-23,02:33:00,True,False,False,False
2020-01-23,03:00:00,True,False,False,False
2020-01-23,03:02:00,True,False,False,False
2020-01-23,03:03:00,True,False,False,False
2020-01-23,03:32:00,True,False,False,False
2020-01-23,03:33:00,True,False,False,False
2020-01-23,04:02:00,True,False,False,False
2020-01-23,04:03:00,True,False,False,False
2020-01-23,04:32:00,True,False,False,False
2020-01-23,04:33:00,True,False,False,False
2020-01-23,05:02:00,True,False,False,False
2020-01-23,05:03:00,False,False,False,True
2020-01-23,05:32:00,True,False,False,False
2020-01-23,05:33:00,True,False,False,False
2020-01-23,06:02:00,True,False,False,False
2020-01-23,06:03:00,True,False,False,False
2020-01-23,06:32:00,True,False,False,False
2020-01-23,07:02:00,True,False,False,False
2020-01-23,07:03:00,True,False,False,False
2020-01-23,07:32:00,True,False,False,False
2020-01-23,07:33:00,True,False,False,False
2020-01-23,08:00:00,True,False,False,False
2020-01-23,08:02:00,True,False,False,False
2020-01-23,08:03:00,True,False,False,False
2020-01-23,08:30:00,True,False,False,False
2020-01-23,08:32:00,True,False,False,False
2020-01-23,09:02:00,True,False,False,False
2020-01-23,09:03:00,True,False,False,False
2020-01-23,09:30:00,True,False,False,False
2020-01-23,10:02:00,True,False,False,False
2020-01-23,10:30:00,True,False,False,False
2020-01-23,10:33:00,True,False,False,False
2020-01-23,11:02:00,True,False,False,False
2020-01-23,11:32:00,True,False,False,False
2020-01-23,12:02:00,True,False,False,False
2020-01-23,12:32:00,True,False,False,False
2020-01-23,12:33:00,True,False,False,False
2020-01-23,13:02:00,True,False,False,False
2020-01-23,13:03:00,True,False,False,False
2020-01-23,13:30:00,False,False,False,True
2020-01-23,13:32:00,False,False,False,True
2020-01-23,13:33:00,False,False,False,True
2020-01-23,14:02:00,True,False,False,False
2020-01-23,14:03:00,True,False,False,False
2020-01-23,14:32:00,True,False,False,False
2020-01-23,14:33:00,True,False,False,False
2020-01-23,15:02:00,True,False,False,False
2020-01-23,15:03:00,True,False,False,False
2020-01-23,15:30:00,False,False,False,True
